"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0015293","symporter activity","8/199","149/18496",0.000212837716068618,0.0012655808812378,0.000838919901361043,"SLC39A5/SLC17A1/SLC13A5/SLC17A3/SLC17A4/SLC17A2/SLC38A4/SLC22A1",8
"MF","GO:0016597","amino acid binding","5/199","51/18496",0.000215490798697247,0.0012655808812378,0.000838919901361043,"AGXT/TAT/TM4SF5/CPS1/OTC",5
"MF","GO:0019842","vitamin binding","8/199","150/18496",0.000222787892935099,0.00128799250603104,0.000853775971280889,"AGXT/GC/AGXT2/TAT/AFM/ALB/ADH4/FTCD",8
"MF","GO:0004032","alditol:NADP+ 1-oxidoreductase activity","3/199","12/18496",0.000251253526504314,0.00140854249706964,0.000933685353676318,"AKR1D1/ADH4/AKR1C4",3
"MF","GO:0015132","prostaglandin transmembrane transporter activity","3/199","12/18496",0.000251253526504314,0.00140854249706964,0.000933685353676318,"SLC22A7/SLC22A1/SLCO1B1",3
"MF","GO:1901618","organic hydroxy compound transmembrane transporter activity","5/199","53/18496",0.000258713348269317,0.00142871550536787,0.000947057504269455,"ABCB11/SLCO1B3/SLC22A1/SLCO1B1/AKR1C4",5
"MF","GO:0071714","icosanoid transmembrane transporter activity","3/199","13/18496",0.000324044794119978,0.00172214698313943,0.00114156542552343,"SLC22A7/SLC22A1/SLCO1B1",3
"MF","GO:0071813","lipoprotein particle binding","4/199","31/18496",0.000325811591404757,0.00172214698313943,0.00114156542552343,"CRP/APOA2/LIPC/APOA1",4
"MF","GO:0071814","protein-lipid complex binding","4/199","31/18496",0.000325811591404757,0.00172214698313943,0.00114156542552343,"CRP/APOA2/LIPC/APOA1",4
"MF","GO:0008083","growth factor activity","8/199","162/18496",0.000374972119273057,0.00195408005818353,0.00129530769148439,"FGF23/INHBC/GDF2/BMP10/INHBE/F2/FGF21/ANGPTL3",8
"MF","GO:0046943","carboxylic acid transmembrane transporter activity","8/199","164/18496",0.000407066364974707,0.00209186882000891,0.00138664419647817,"SLC22A7/SLC13A5/SLC22A9/ABCB11/SLCO1B3/SLC38A4/SLCO1B1/AKR1C4",8
"MF","GO:0005342","organic acid transmembrane transporter activity","8/199","165/18496",0.000423931484706467,0.00214869382659442,0.00142431198178236,"SLC22A7/SLC13A5/SLC22A9/ABCB11/SLCO1B3/SLC38A4/SLCO1B1/AKR1C4",8
"MF","GO:0005179","hormone activity","7/199","126/18496",0.000430892648878199,0.002154463244391,0.00142813637537156,"TTR/INHBC/KNG1/INS-IGF2/BMP10/INHBE/HAMP",7
"MF","GO:0008028","monocarboxylic acid transmembrane transporter activity","5/199","62/18496",0.000539541643732637,0.00266173877574768,0.00176439583143445,"SLC22A9/ABCB11/SLCO1B3/SLCO1B1/AKR1C4",5
"MF","GO:0004869","cysteine-type endopeptidase inhibitor activity","4/199","37/18496",0.000650297812322842,0.00316592355999278,0.00209860651345183,"AHSG/HRG/KNG1/FETUB",4
"MF","GO:0055102","lipase inhibitor activity","3/199","17/18496",0.000746386035614957,0.00358653030100694,0.00237741553381114,"APOC3/APOA2/ANGPTL3",3
"MF","GO:0004175","endopeptidase activity","12/199","389/18496",0.00106995038920049,0.00507540569236129,0.00336435142623096,"F11/LPA/PLG/F9/MASP1/PROC/F2/CPS1/SHH/HP/HPR/KLKB1",12
"MF","GO:0016408","C-acyltransferase activity","3/199","20/18496",0.00122191095558239,0.0057228740957656,0.00379354100800394,"ACSM2B/ACSM2A/ACSM5",3
"MF","GO:0048029","monosaccharide binding","5/199","75/18496",0.00128586788279757,0.00594713895793878,0.00394220021962941,"ASGR2/ALDOB/ASGR1/MBL2/PKLR",5
"MF","GO:0022853","active monoatomic ion transmembrane transporter activity","9/199","244/18496",0.0013400104247228,0.00612103527342513,0.00405747146147384,"SLC39A5/SLC17A1/SLC13A5/SLC17A3/SLC17A4/SLC17A2/SLC30A10/SLC38A4/SLC22A1",9
"MF","GO:0015081","sodium ion transmembrane transporter activity","7/199","157/18496",0.00157347665270267,0.00709983367682914,0.00470629088677436,"SLC17A1/SLC13A5/SLC17A3/SLC17A4/SLC17A2/SLC38A4/SLC22A1",7
"MF","GO:0015645","fatty acid ligase activity","3/199","22/18496",0.00162474173750864,0.00724282461299032,0.00480107577475603,"ACSM2B/ACSM2A/ACSM5",3
"MF","GO:0008106","alcohol dehydrogenase (NADP+) activity","3/199","23/18496",0.00185374201248294,0.00816529219784153,0.0054125549988537,"AKR1D1/ADH4/AKR1C4",3
"MF","GO:0050750","low-density lipoprotein particle receptor binding","3/199","24/18496",0.0021018907252535,0.0091494066863976,0.00606489831559215,"CRP/APOA5/APOB",3
"MF","GO:0015485","cholesterol binding","4/199","52/18496",0.00235141754912761,0.00996362079249906,0.00660461918819994,"APOC3/APOA2/APOA1/APOF",4
"MF","GO:0005537","mannose binding","3/199","25/18496",0.0023697260263241,0.00996362079249906,0.00660461918819994,"ASGR2/ASGR1/MBL2",3
"MF","GO:0008483","transaminase activity","3/199","25/18496",0.0023697260263241,0.00996362079249906,0.00660461918819994,"AGXT/AGXT2/TAT",3
"MF","GO:0016769","transferase activity, transferring nitrogenous groups","3/199","26/18496",0.00265776215623075,0.0110491235708469,0.00732417010528403,"AGXT/AGXT2/TAT",3
"MF","GO:0050997","quaternary ammonium group binding","4/199","54/18496",0.00270141890934338,0.0111058332939672,0.0073617614722457,"CRP/APOA4/APOA5/APOA2",4
"MF","GO:0043178","alcohol binding","5/199","89/18496",0.0027405123840533,0.0111427426604365,0.00738622770947852,"APOC3/APOA2/APOA1/ADH4/APOF",5
"MF","GO:0016405","CoA-ligase activity","3/199","27/18496",0.00296648999909703,0.011930448909412,0.00790837722871406,"ACSM2B/ACSM2A/ACSM5",3
"MF","GO:0030170","pyridoxal phosphate binding","4/199","56/18496",0.00308555208034912,0.0122758523626793,0.00813733599005484,"AGXT/AGXT2/TAT/ALB",4
"MF","GO:0070279","vitamin B6 binding","4/199","57/18496",0.00329090743127414,0.0129535718039514,0.00858657818014417,"AGXT/AGXT2/TAT/ALB",4
"MF","GO:0004033","aldo-keto reductase (NADP) activity","3/199","30/18496",0.00402139364304055,0.0154991213325521,0.0102739552503119,"AKR1D1/ADH4/AKR1C4",3
"MF","GO:0031210","phosphatidylcholine binding","3/199","30/18496",0.00402139364304055,0.0154991213325521,0.0102739552503119,"APOA4/APOA5/APOA2",3
"MF","GO:0016878","acid-thiol ligase activity","3/199","31/18496",0.00441734886285867,0.0168319768433424,0.011157469714079,"ACSM2B/ACSM2A/ACSM5",3
"MF","GO:0032934","sterol binding","4/199","62/18496",0.00445819927202042,0.0168319768433424,0.011157469714079,"APOC3/APOA2/APOA1/APOF",4
"MF","GO:0005507","copper ion binding","4/199","63/18496",0.00472106062615912,0.0176443679967563,0.0116959821998413,"APOA4/F5/HAMP/ALB",4
"MF","GO:0016829","lyase activity","7/199","196/18496",0.00539272798363126,0.0199530935394357,0.0132263749493272,"ALDOB/CYP1A2/CA5A/UROC1/PCK1/HAL/FTCD",7
"MF","GO:0016229","steroid dehydrogenase activity","3/199","35/18496",0.00623283420947783,0.0225939314319101,0.0149769161412092,"AKR1D1/RDH16/AKR1C4",3
"MF","GO:0090482","vitamin transmembrane transporter activity","3/199","35/18496",0.00623283420947783,0.0225939314319101,0.0149769161412092,"SLC2A2/GC/SLC22A1",3
"MF","GO:0052689","carboxylic ester hydrolase activity","6/199","153/18496",0.0062896619932074,0.0225939314319101,0.0149769161412092,"PLA2G12B/ACOT12/BAAT/PON1/LIPC/AADAC",6
"MF","GO:0042910","xenobiotic transmembrane transporter activity","3/199","37/18496",0.00728416590052467,0.0259148209922512,0.0171782454941523,"SLC17A3/ABCB11/SLC22A1",3
"MF","GO:0008035","high-density lipoprotein particle binding","2/199","13/18496",0.00830961970945895,0.0287341989953253,0.0190471361761332,"APOA2/APOA1",2
"MF","GO:0016840","carbon-nitrogen lyase activity","2/199","13/18496",0.00830961970945895,0.0287341989953253,0.0190471361761332,"HAL/FTCD",2
"MF","GO:0030955","potassium ion binding","2/199","13/18496",0.00830961970945895,0.0287341989953253,0.0190471361761332,"CPS1/PKLR",2
"MF","GO:0016877","ligase activity, forming carbon-sulfur bonds","3/199","41/18496",0.00968509275355801,0.0331804103594117,0.0219944114188988,"ACSM2B/ACSM2A/ACSM5",3
"MF","GO:0016209","antioxidant activity","4/199","83/18496",0.0123424709625746,0.0418964610656203,0.027772049582616,"FABP1/APOA4/ALB/HP",4
"MF","GO:0030169","low-density lipoprotein particle binding","2/199","17/18496",0.0140857149908142,0.046952383302714,0.0311234859446155,"CRP/LIPC",2
"MF","GO:0046965","nuclear retinoid X receptor binding","2/199","17/18496",0.0140857149908142,0.046952383302714,0.0311234859446155,"NR0B2/NR1H4",2
"MF","GO:0051087","protein-folding chaperone binding","5/199","133/18496",0.0145581581886458,0.0478680720243052,0.0317304716405778,"PLG/ALB/CYP2E1/FGB/DNAJB3",5
"MF","GO:0005504","fatty acid binding","3/199","48/18496",0.0148779142778246,0.0478680720243052,0.0317304716405778,"HNF4A/FABP1/ALB",3
"MF","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","3/199","48/18496",0.0148779142778246,0.0478680720243052,0.0317304716405778,"HAO1/ADH4/AKR1C4",3
"MF","GO:0140359","ABC-type transporter activity","3/199","48/18496",0.0148779142778246,0.0478680720243052,0.0317304716405778,"ABCG5/ABCB11/ABCG8",3
